Groesse;Wert
Lauf.ID_Projekt;1007
Sim.Restwaerme;0.0218518021
Sim.Reststrom;62.7839506
Sim.bSimulationWP;True
Sim.bSimulationKessel;True
Sim.bSimulationSolarthermie;True
Sim.bSimulationBHKW;False
Sim.bSimulationPV;True
Sim.bSimulationSSP;True
Sim.PufferWP_vorhanden;False
Sim.Speicher_Anzahl;0
Geb[0].ID_Gebaeude;10614
Geb[0].Modell;VDI6007
Geb[0].JahresheizwaermeMwh;68.9738124
Geb[0].SpitzeKw;44.2191158
Geb[0].SpitzeTagesmittelKw;28.1177181
Geb[0].Spitze95Kw;22.5888565
Geb[0].MittlereRaumtemperaturHeizzeit;21.0814509
Geb[0].Ueberhitzungsstunden;600
Em.Kessel.Co2T;4.32561582
Em.Kessel.So2Kg;0.00540701978
Em.Kessel.NoxKg;1.98257392
Em.Kessel.CoKg;0
Em.Kessel.StaubKg;0.00901169963
Ergebnis.ID_Projekt;1007
Ergebnis.Bezeichner;Simulation Laurentiuskirche
Ergebnis.ID_Klimaregion;1007001
Ergebnis.Sim_Energiebedarf;True
Ergebnis.Sim_Waermepumpe;True
Ergebnis.Sim_Heizkessel;True
Ergebnis.Sim_Solarthermie;True
Ergebnis.Sim_BHKW;False
Ergebnis.Sim_PV;True
Ergebnis.Sim_Stromspeicher;True
Energiebedarf.Waermebedarf_Gesamt;73.03
Energiebedarf.Waermelast_Max;44.6
Energiebedarf.Strombedarf_Gesamt;24
Energiebedarf.Strombedarf_Max;6.62
Energiebedarf.Waermerestbedarf;0.02
Energiebedarf.Stromrestbedarf;62.78
Energiebedarf.Waermebedarf_Heizung;68.97
Energiebedarf.Waermebedarf_Brauchwasser;4.06
Energiebedarf.Waermebedarf_Prozess;0
Waermepumpe.Waermebedarf;73.03
Waermepumpe.Restwaermebedarf;9.07
Waermepumpe.Waermeproduktion_WP;25.39
Waermepumpe.Stromverbrauch_WP;5.85
Waermepumpe.Stromverbrauch_Heizstab;38.57
Waermepumpe.Kapazitaet_Pufferspeicher;0
Waermepumpe.Min_Spitzenkesselleistung;30.32
Waermepumpe.Waermebedarfsdeckung;87.58
Waermepumpe.Vollbenutzungsstunden;5312.06
Waermepumpe.Bivalenzpunkt;19.42
Waermepumpe.Deckung_Heizung;82.02
Waermepumpe.Deckung_Brauchwasser;5.56
Waermepumpe.Deckung_Prozess;0
WaermepumpeModul[0].Modul;CS3400i AWS 10 E + CS3400i AWS 4 OR-S
WaermepumpeModul[0].Leistung;3
WaermepumpeModul[0].Waermeproduktion;25.39
WaermepumpeModul[0].Stromverbrauch;5.85
WaermepumpeModul[0].Heizstab;38.57
WaermepumpeModul[0].Betriebsstunden;5312.06
Heizkessel.Waermebedarf;9.07
Heizkessel.Restwaermebedarf;0.02
Heizkessel.Waermeproduktion;9.05
Heizkessel.Strombedarf;68.42
Heizkessel.Reststrombedarf;68.42
Heizkessel.Waermebedarfsdeckung;12.39
Heizkessel.Stromverbrauch;0
Heizkessel.Maximale_Kesselleistung;22.1
Heizkessel.Gasspitze;25.23
Heizkessel.Gasverbrauch;18.02
Heizkessel.Oelverbrauch;0
Heizkessel.Koks;0
Heizkessel.Rapsoelverbrauch;0
Heizkessel.Holzverbrauch;0
Heizkessel.Kohle;0
Heizkessel.Sonstigverbrauch;0
Heizkessel.Pellets;0
Heizkessel.TierischeFette;0
Heizkessel.Quellwaerme;0
Heizkessel.Deckung_Heizung;12.39
Heizkessel.Deckung_Brauchwasser;0
Heizkessel.Deckung_Prozess;0
HeizkesselModul[0].Modul;ecoTEC plus VCI 20/26CS/1-5
HeizkesselModul[0].Waerme_Gas;9.05
HeizkesselModul[0].Waerme_Oel;0
HeizkesselModul[0].Brennstoff;Gas
HeizkesselModul[0].Verbrauch;18.02
HeizkesselModul[0].Jahresnutzungsgrad;50.2
HeizkesselModul[0].carrier_id;
HeizkesselModul[0].Waermeproduktion;9.05
HeizkesselModul[0].Hilfsenergie;0
Solarthermie.Waermebedarf;73.03
Solarthermie.Restwaermebedarf;73.03
Solarthermie.Waermeproduktion;0
Solarthermie.Waermebedarfsdeckung;0
Solarthermie.Ueberschuss;0
Solarthermie.Deckung_Heizung;0
Solarthermie.Deckung_Brauchwasser;0
Solarthermie.Deckung_Prozess;0
Photovoltaik.Strombedarf;68.42
Photovoltaik.Reststrombedarf;62.78
Photovoltaik.Stromproduktion;6.01
Photovoltaik.Strombedarfsdeckung;7.43
Photovoltaik.Ueberschuss;0.33
Photovoltaik.MaxSolareLeistung;969.35
PhotovoltaikModul[0].Modul;Ablytek 6MN6A270
PhotovoltaikModul[0].Flaeche;32.54
PhotovoltaikModul[0].Anzahl;20
PhotovoltaikModul[0].Stromproduktion;6.01
PhotovoltaikModul[1].Modul;Ablytek 6MN6A275
PhotovoltaikModul[1].Flaeche;0
PhotovoltaikModul[1].Anzahl;0
PhotovoltaikModul[1].Stromproduktion;0
Vektor.waermebedarf.Summe;73033.5124
Vektor.waermebedarf_gebaeude.Summe;68973812.4
Vektor.waermebedarf_brauchwasser.Summe;4059.7
Vektor.waermebedarf_prozess.Summe;0
Vektor.waermebedarf_extern.Summe;0
Vektor.waermebedarf_dauerlinie.Summe;163757.451
Vektor.stundentemperatur.Summe;86493.64
Vektor.raumtemperatur_0.Summe;179555.965
Vektor.operative_temperatur_0.Summe;176664.85
Vektor.restwaerme.Summe;21.8518021
Vektor.strombedarf_viertelstunde.Summe;96000
Vektor.reststrom_viertelstunde.Summe;251135.803
Vektor.wp_waermebedarf.Summe;73033.5124
Vektor.wp_produktion.Summe;25393.5696
Vektor.wp_strom.Summe;5849.88136
Vektor.heizstab.Summe;38569.638
Vektor.wp_restwaerme.Summe;9070.30482
Vektor.wp_quellentemperatur.Summe;86493.64
Vektor.wp_warmwasserbedarf.Summe;4059.7
Vektor.kessel_waermebedarf.Summe;9070.30482
Vektor.kessel_leistung.Summe;9048.45301
Vektor.kessel_restwaerme.Summe;21.8518021
Vektor.kessel_strom.Summe;0
Vektor.solar_waermebedarf.Summe;73033.5124
Vektor.solar_produktion.Summe;0
Vektor.solar_restwaerme.Summe;73033.5124
Vektor.solar_ueberschuss.Summe;0
Vektor.pv_produktion.Summe;5080.95606
Vektor.pv_produktion_theoretisch.Summe;6014.28907
Vektor.pv_ueberschuss.Summe;933.333006
Vektor.pv_reststrom.Summe;63338.5633
Vektor.pv_strombedarf.Summe;68419.5193
Vektor.ssp_gespeichert_viertelstunde.Summe;56339.7034
Vektor.pv_speicherfuellstand.Summe;14084.9258
